,Период погашения кредиторской задолженности,Период оборота запасов,Период погашения дебиторской задолженности,Период оборота основных средств,Период оборота активов
69872,290.96,,165.0,,672.0
69873,116.25,7.3,96.0,,128.0
69874,,,,,
69875,130.5,0.2,22.0,1113.8,1243.0
69876,,,,,
69877,,,,,
69878,,,,,
69879,344.29,23.8,381.0,0.1,409.0
69880,258.49,,199.0,116.6,448.0
69881,,,,,
69882,,,,,
69883,69.78,42.1,30.0,15.0,100.0
69884,,,,,
69885,1332.25,23.6,735.0,,1025.0
69886,,,,,
69887,,,,,
69888,,,,,
69889,,,,,
69890,,,,,
69891,,,,,
69892,,,,,
69893,,,,,
69894,,,,,
69895,,,,,
69896,,,,,
69897,,,,,
69898,,,,,
69899,,,,,
69900,,,,,
69901,,,,,
69902,1509.23,25.2,106.0,24.7,161.0
69903,,,,,
69904,,,,,
69905,,,,,
69906,,,,,
69907,,,,,
69908,,,,,
69909,,,,,
69910,29.88,0.6,151.0,24.2,226.0
69911,,,,,
69912,,,,,
69913,,,,,
69914,,,,,
69915,,,,,
69916,,,,,
69917,,,,,
69918,,,,,
69919,2127.94,136.4,397.0,1698.4,2252.0
69920,,,,,
69921,,,,,
69922,,,,,
69923,,,,,
69924,,,,,
69925,,,,,
69926,,,,,
69927,,,,,
69928,,,,,
69929,,,,,
69930,,,,,
69931,,,,,
69932,,,,,
69933,,,,,
69934,336.51,45.4,281.0,,331.0
69935,,,,,
69936,,,,,
69937,,,,,
69938,,,,,
69939,,,,,
69940,,,,,
69941,,,,,
69942,,,,,
69943,,,,,
69944,,,,,
69945,,,,,
69946,,,,,
69947,,,,,
69948,,,,,
69949,,,,,
69950,87.71,4.2,71.0,269.3,370.0
69951,,,,,
69952,,,,,
69953,,,,,
69954,,,,,
69955,,,,,
69956,,,,,
69957,,,,,
69958,,,,,
69959,,,,,
69960,1097.72,,1406.0,,1479.0
69961,,,,,
69962,,,,,
69963,,,,,
69964,,,,,
69965,,,,,
69966,,,,,
69967,587.23,,575.0,0.7,578.0
69968,30.74,,3.0,,15.0
69969,21.01,,11.0,0.9,59.0
69970,,,,,
69971,,,,,
69972,,,,,
69973,275.38,100.3,216.0,7.0,333.0
69974,,,,,
69975,47.1,19.2,56.0,,80.0
69976,,,,,
69977,,,,,
69978,,,,,
69979,,,,,
69980,,,,,
69981,,,,,
69982,,,,,
69983,,,,,
69984,293.48,159.1,449.0,146.0,759.0
69985,,,,,
69986,,,,,
69987,,,,,
69988,,,,,
69989,,,,,
69990,,,,,
69991,,,,,
69992,,,,,
69993,51.89,,77.0,28.1,122.0
69994,,,,,
69995,168.63,,193.0,23.6,219.0
69996,,,,,
69997,,,,,
69998,,,,,
69999,,,,,
70000,243.25,144.5,23.0,79.5,297.0
70001,,,,,
70002,,,,,
70003,,,,,
70004,,,,,
70005,11.59,,74.0,,74.0
70006,,,,,
70007,,,,,
70008,,,,,
70009,14.32,,28.0,,31.0
70010,,,,,
70011,1443.93,6.8,810.0,364.3,1182.0
70012,,,,,
70013,,,,,
70014,,,,,
70015,,,,,
70016,,,,,
70017,,,,,
70018,35.37,3.1,39.0,,46.0
70019,,,,,
70020,27.96,5.0,49.0,19.1,88.0
70021,,,,,
70022,,,,,
70023,,,,,
70024,,,,,
70025,,,,,
70026,,,,,
70027,,,,,
70028,,,,,
70029,19.92,45.7,31.0,1.7,126.0
70030,,,,,
70031,,,,,
70032,,,,,
70033,,,,,
70034,,,,,
70035,,,,,
70036,,,,,
70037,,,,,
70038,,,,,
70039,,,,,
70040,,,,,
70041,,,,,
70042,,,,,
70043,,,,,
70044,,,,,
70045,,,,,
70046,,,,,
70047,,,,,
70048,,,,,
70049,,,,,
70050,,,,,
70051,,,,,
70052,,,,,
70053,,,,,
70054,,,,,
70055,,,,,
70056,,,,,
70057,,,,,
70058,,,,,
70059,,,,,
70060,,,,,
70061,98.54,6.8,13.0,71.9,154.0
70062,,,,,
70063,,,,,
70064,,,,,
70065,,,,,
70066,,,,,
70067,9.17,,13.0,,50.0
70068,22.0,,1.0,,41.0
70069,,,,,
70070,,,,,
70071,,,,,
70072,,,,,
70073,,,,,
70074,,,,,
70075,,,,,
70076,,,,,
70077,,,,,
70078,21.9,7.7,56.0,,81.0
70079,17.47,183.5,16.0,144.8,443.0
70080,1282.1,,1661.0,1918.9,3604.0
70081,,,,,
70082,,,,,
70083,,,,,
70084,63.67,3.9,222.0,747.9,1028.0
70085,,,,,
70086,,,,,
70087,,,,,
70088,256.98,,49.0,331.5,381.0
70089,6.41,,,,188.0
70090,,,,,
70091,28.96,0.2,70.0,22.4,98.0
70092,,,,,
70093,,,,,
70094,67.17,0.4,43.0,5.4,62.0
70095,5.66,,40.0,164.8,304.0
70096,,,,,
70097,,,,,
70098,,,,,
70099,,,,,
70100,,,,,
70101,,,,,
70102,,,,,
70103,,,,,
70104,,,,,
70105,,,,,
70106,120.31,,,,224.0
70107,,,,,
70108,,,,,
70109,,,,,
70110,,,,,
70111,,,,,
70112,,,,,
70113,,,,,
70114,26.11,,,2.7,149.0
70115,,,,,
70116,,,,,
70117,,,,,
70118,,,,,
70119,,,,,
70120,,,,,
70121,510.06,57.4,473.0,,534.0
70122,,,,,
70123,,,,,
70124,28.41,,45.0,1.0,59.0
70125,742.15,,810.0,18.5,868.0
70126,,,,,
70127,,,,,
70128,,,,,
70129,,,,,
70130,,,,,
70131,,,,,
70132,,,,,
70133,,,,,
70134,,,,,
70135,,,,,
70136,47.8,,24.0,,1148.0
70137,,,,,
70138,,,,,
70139,,,,,
70140,,,,,
70141,,,,,
70142,20.71,30.5,102.0,148.6,301.0
70143,,,,,
70144,,,,,
70145,,,,,
70146,8.48,,,0.6,5.0
70147,,,,,
70148,,,,,
70149,,,,,
70150,14118.12,1601.7,11174.0,,12865.0
70151,8924.1,,,,
70152,,,,,
70153,,,,,
70154,,,,,
70155,,,,,
70156,,,,,
70157,3.21,,34.0,,48.0
70158,,,,,
70159,,,,,
70160,,,,,
70161,,,,,
70162,,,,,
70163,,,,,
70164,,,,,
70165,,,,,
70166,,,,,
70167,,,,,
70168,,,,,
70169,,,,,
70170,,,,,
70171,,,,,
70172,,,,,
70173,,,,,
70174,,,,,
70175,,,,,
70176,,,,,
70177,,,,,
70178,,,,,
70179,,,,,
70180,,,,,
70181,,,,,
70182,,,,,
70183,,,,,
70184,,,,,
70185,,,,,
70186,,,,,
70187,,,,,
70188,,,,,
70189,,,,,
70190,,,,,
70191,,,,,
70192,,,,,
70193,,,,,
70194,,,,,
70195,17.01,0.8,85.0,,89.0
70196,,,,,
70197,,,,,
70198,25.03,,13.0,,35.0
70199,,,,,
70200,,,,,
70201,,,,,
70202,,,,,
70203,,,,,
70204,,,,,
70205,,,,,
70206,,,,,
70207,,,,,
70208,,,,,
70209,,,,,
70210,,,,,
70211,,,,,
70212,,,,,
70213,,,,,
70214,,,,,
70215,,,,,
70216,,,,,
70217,,,,,
70218,,,,,
70219,,,,,
70220,,,,,
70221,,,,,
70222,,,,,
70223,,,,,
70224,,,,,
70225,,,,,
70226,,,,,
70227,,,,,
70228,,,,,
70229,,,,,
70230,,,,,
70231,,,,,
70232,,,,,
70233,,,,,
70234,,,,,
70235,,,,,
70236,205.31,,,,
70237,,,,,
70238,,,,,
70239,,,,,
70240,247.8,62.0,322.0,1.4,393.0
70241,5.96,,66.0,,66.0
70242,16.08,,6.0,691.1,733.0
70243,,,,,
70244,,,,,
70245,,,,,
70246,,,,,
70247,6.96,21.5,2.0,,36.0
70248,,,,,
70249,,,,,
70250,87.81,52.6,269.0,743.3,1086.0
70251,281.17,12.6,82.0,174.0,284.0
70252,59.87,,313.0,,318.0
70253,,,,,
70254,,,,,
70255,,,,,
70256,,,,,
70257,28.0,,90.0,4.6,107.0
70258,,,,,
70259,,,,,
70260,,,,,
70261,,,,,
70262,,,424.0,,613.0
70263,826.5,,393.0,,481.0
70264,,,,,
70265,,,,,
70266,,,,,
70267,0.64,,953.0,,1050.0
70268,,,,,
70269,,,575.0,,1127.0
70270,,,,,
70271,,,,,
70272,,,,,
70273,,,,,
70274,,,,,
70275,,,,,
70276,,,,,
70277,,,,,
70278,49.46,,92.0,0.8,102.0
70279,4.56,,87.0,,105.0
70280,,,,,
70281,,,,,
70282,29.62,,3.0,,5.0
70283,10.84,25.3,151.0,633.8,825.0
70284,,,,,
70285,,,,,
70286,,,,,
70287,,,,,
70288,40.05,,22.0,1.7,41.0
70289,,,,,
70290,,,,,
70291,,,,,
70292,,,,,
70293,,,,,
70294,,,,,
70295,,,,,
70296,,,,,
70297,,,,,
70298,,,,,
70299,,,,,
70300,,,,,
70301,,,,,
70302,,,,,
70303,,,,,
70304,,,,,
70305,,,,,
70306,,,,,
70307,,,,,
70308,231.45,41.5,172.0,,240.0
70309,44.78,2.8,91.0,476.6,572.0
70310,,,,,
70311,,,,,
70312,,,,,
70313,323.06,17.5,288.0,83.8,471.0
70314,,,,,
70315,,,,,
70316,,,,,
70317,1.53,17.2,1.0,,60.0
70318,8.4,,23.0,0.8,27.0
70319,,,,,
70320,,,,,
70321,,,,,
70322,,,,,
70323,,,,,
70324,,,,,
70325,,,,,
70326,2.62,1.0,4.0,,98.0
70327,,,,,
70328,,,,,
70329,,,,,
70330,,,,,
70331,,,,,
70332,9.67,,3.0,,56.0
70333,53.32,20.2,81.0,42.5,167.0
70334,,,,,
70335,,,,,
70336,,,,,
70337,,,,,
70338,,,,,
70339,,,,,
70340,,,,,
70341,,,,,
70342,,,,,
70343,,,,,
70344,,,,,
70345,,,,,
70346,,,,,
70347,14.12,,38.0,2.8,47.0
70348,,,,,
70349,,,,,
70350,,,,,
70351,,,,,
70352,,,,,
70353,,,,,
70354,,,,,
70355,60.62,14.5,25.0,1.3,50.0
70356,,,,,
70357,22.69,4.8,124.0,43.2,220.0
70358,,,,,
70359,,,,,
70360,,,,,
70361,,,,,
70362,,,,,
70363,,,,,
70364,,,,,
70365,,,,,
70366,,,,,
70367,,,,,
70368,,,,,
70369,,,,,
70370,,,,,
70371,,,,,
70372,,44.3,19.0,563.7,772.0
70373,,,,,
70374,,,,,
70375,,,,,
70376,,,,,
70377,,,,,
70378,,,,,
70379,234.64,,728.0,,739.0
70380,4474.71,130.0,384.0,3.2,578.0
70381,,,,,
70382,,,,,
70383,,,,,
70384,,,,,
70385,,,,,
70386,,,,,
70387,,,,,
70388,,,,,
70389,,,,,
70390,,,,,
70391,,,,,
70392,,,,,
70393,41.12,,194.0,,194.0
70394,,,,,
70395,,,,,
70396,,,,,
70397,,,,,
70398,,,,,
70399,,,,,
70400,191.19,,147.0,,196.0
70401,,,,,
70402,,,,,
70403,223.16,,500.0,,572.0
70404,2370.53,,,,
70405,,,,,
70406,,,,,
70407,153.15,2.7,149.0,59.3,560.0
70408,,,,,
70409,3.72,,101.0,,103.0
70410,,,,,
70411,2.8,,,,
70412,,,,,
70413,,,,,
70414,,,,,
70415,,,,,
70416,60.56,,36.0,,47.0
70417,,,,,
70418,,,,,
70419,,,,,
70420,,,,,
70421,,,,,
70422,,,,,
70423,,,,,
70424,,,,,
70425,37.12,0.8,40.0,37.1,99.0
70426,,,,,
70427,,2.4,37.0,309.9,357.0
70428,,,,,
70429,,,,,
70430,,,,,
70431,,,,,
70432,,,,,
70433,1.43,,3.0,9.7,138.0
70434,,,,,
70435,,,,,
70436,,,,,
70437,,,,,
70438,,,,,
70439,,,,,
70440,,,,,
70441,166.62,,172.0,0.4,174.0
70442,,,,,
70443,,,,,
70444,,,,,
70445,,,,,
70446,,,,,
70447,126.76,161.9,10.0,,186.0
70448,23.31,,41.0,,78.0
70449,,,,,
70450,,,,,
70451,,,,,
70452,482.71,170.2,356.0,3.0,545.0
70453,,,,,
70454,,,,,
70455,,,,,
70456,37.94,,43.0,,69.0
70457,,,,,
70458,,,,,
70459,396.53,57.3,404.0,,468.0
70460,,,,,
70461,,,,,
70462,,,,,
70463,,,,,
70464,95.6,,274.0,,299.0
70465,,,,,
70466,3.36,,5.0,,88.0
70467,,,,,
70468,,,,,
70469,54.86,7.4,64.0,122.0,205.0
70470,,,,,
70471,,,,,
70472,,,,,
70473,16.75,,9.0,,12.0
70474,,,,,
70475,53.01,0.4,57.0,3.4,69.0
70476,,,,,
70477,,,,,
70478,,,,,
70479,,,,,
70480,,,,,
70481,50.08,2.2,22.0,17.1,116.0
70482,268.97,,441.0,46.5,527.0
70483,31.87,,170.0,,1542.0
70484,641.32,75.1,261.0,,411.0
70485,,,,,
70486,,,,,
70487,,,,,
70488,,,,,
70489,,,,,
70490,,,,,
70491,9.13,,14.0,7.5,24.0
70492,23.75,,14.0,,80.0
70493,,,,,
70494,,,,,
70495,,,,,
70496,,,,,
70497,,,,,
70498,,,,,
70499,,,,,
70500,,,,,
70501,24.02,1.2,42.0,29.5,73.0
70502,85.36,,4.0,105.7,148.0
70503,,,,,
70504,,,,,
70505,,,,,
70506,,,,,
70507,,,,,
70508,16.74,,20.0,,173.0
70509,,,,,
70510,48.62,45.4,22.0,75.4,270.0
70511,,,,,
70512,,,,,
70513,,,,,
70514,26.13,47.3,67.0,1.9,127.0
70515,29.41,,2.0,,127.0
70516,,,,,
70517,,,,,
70518,,,,,
70519,,,,,
70520,,,,,
70521,,,,,
70522,11.18,,20.0,,21.0
70523,193.64,1.3,59.0,,177.0
70524,,,,,
70525,,,,,
70526,358.05,,340.0,,405.0
70527,,,,,
70528,,,,,
70529,,,,,
70530,,,,,
70531,,,,,
70532,,,,,
70533,,,,,
70534,,,,,
70535,,,,,
70536,,,,,
70537,,,,,
70538,,,,,
70539,,,,,
70540,,,,,
70541,,,,,
70542,,,,,
70543,,,,,
70544,,,,,
70545,,,,,
70546,,,,,
70547,,,,,
70548,,,,,
70549,,,,,
70550,,,,,
70551,,,,,
70552,,,,,
70553,,,,,
70554,,,,,
70555,,,,,
70556,,,,,
70557,,,,,
70558,81.7,2.7,9.0,,163.0
70559,1.23,,1.0,2.7,36.0
70560,,,,,
70561,,,,,
70562,,,,,
70563,,,,,
70564,,,,,
70565,,,,,
70566,,,,,
70567,,,,,
70568,,,,,
70569,,,,,
70570,,,,,
70571,,,,,
70572,,,,,
70573,,,,,
70574,,,,,
70575,,,,,
70576,,,,,
70577,,,,,
70578,,,,,
70579,,,,,
70580,,,1.0,,144.0
70581,,,,,
70582,,,,,
70583,,,,,
70584,,,,,
70585,,,,,
70586,,,,,
70587,,,,,
70588,,,,,
70589,,,,,
70590,,,,,
70591,,,,,
70592,58.96,,51.0,296.4,2479.0
70593,5.27,1.3,230.0,,263.0
70594,,,,,
70595,,,,,
70596,,,,,
70597,,,,,
70598,,,,,
70599,,,,,
70600,,,,,
70601,,,,,
70602,,,,,
70603,,,,,
70604,33.45,,30.0,,34.0
70605,,,,,
70606,,,,,
70607,,,,,
70608,145.85,0.9,76.0,,144.0
70609,,,,,
70610,,,,,
70611,,,,,
70612,,,,,
70613,,,,,
70614,60.31,,54.0,,194.0
70615,608.72,,334.0,96.9,744.0
70616,,,,,
70617,,,,,
70618,,,,,
70619,,,,,
70620,1082.53,12.7,990.0,,1049.0
70621,,,,,
70622,,,,,
70623,,,,,
70624,,,,,
70625,,,,,
70626,,,,,
70627,,,,,
70628,,,,,
70629,110.3,,790.0,,922.0
70630,371.82,1.4,131.0,,292.0
70631,,,,,
70632,,,,,
70633,,,,,
70634,,,,,
70635,348.6,,110.0,,701.0
70636,,,,,
70637,,,,,
70638,,,,,
70639,,,,,
70640,,,,,
70641,,,,,
70642,,,,,
70643,,,,,
70644,,,,,
70645,,,,,
70646,13.56,0.5,170.0,143.9,316.0
70647,,,,,
70648,,,,,
70649,,,,,
70650,,,,,
70651,,,,,
70652,1324.5,0.2,25.0,40.1,363.0
70653,,,,,
70654,,,,,
70655,,,,,
70656,,,,,
70657,,,,,
70658,,,,,
70659,58.66,,96.0,,101.0
70660,1063.17,53.7,104.0,681.4,878.0
70661,,,,,
70662,,,,,
70663,,,,,
70664,,,,,
70665,,,,,
70666,,,,,
70667,,,,,
70668,,,,,
70669,,,,,
70670,,,,,
70671,,,,,
70672,,,,,
70673,375.52,0.3,201.0,4.8,304.0
70674,,,,,
70675,,,,,
70676,192.83,256.2,82.0,,345.0
70677,,,,,
70678,,,,,
70679,,,,,
70680,,,,,
70681,,,,,
70682,13.29,,7.0,,98.0
70683,,,,,
70684,91.07,18.6,763.0,0.6,823.0
70685,,,,,
70686,,,,,
70687,306.41,64.7,106.0,,172.0
70688,124.65,8.0,12.0,,119.0
70689,39.9,,259.0,,1731.0
70690,,,,,
70691,,,,,
70692,,,,,
70693,,,,,
70694,,,,,
70695,,,,,
70696,,,,,
70697,,,,,
70698,,,,,
70699,65.59,62.5,38.0,1.2,127.0
70700,,,3.0,,341.0
70701,,,,,
70702,,,,,
70703,,,,,
70704,,,,,
70705,,,,,
70706,,,,,
70707,,,,,
70708,,,,,
70709,,,,,
70710,,,,,
70711,,,,,
70712,,,,,
70713,,,,,
70714,,,,,
70715,,36.2,35.0,1550.0,1623.0
70716,,,,,
70717,,,,,
70718,,,,,
70719,,,,,
70720,,,,,
70721,,,,,
70722,,,,,
70723,,,,,
70724,,,,,
70725,,,,,
70726,140.22,,,7.5,40.0
70727,,,,,
70728,,,,,
70729,,,,,
70730,,,,,
70731,,,,,
70732,,,,,
70733,,,,,
70734,,,,,
70735,,,,,
70736,,,,,
70737,,,,,
70738,,,,,
70739,,,,,
70740,21.46,,720.0,,739.0
70741,,,,,
70742,,,,,
70743,17.42,5.6,3.0,887.8,986.0
70744,,,,,
70745,,,,,
70746,,,,,
70747,,,,,
70748,,,,,
70749,,,,,
70750,165.9,2.7,132.0,,137.0
70751,,,,,
70752,150.92,8.2,127.0,,136.0
70753,,,,,
70754,,,,,
70755,,,,,
70756,36.58,,,,
70757,,,,,
70758,,,,,
70759,,,,,
70760,,,,,
70761,,,,,
70762,,,,,
70763,,,,,
70764,,,,,
70765,,,,,
70766,,,,,
70767,,,,,
70768,13.84,,24.0,,40.0
70769,158.49,0.8,66.0,353.6,545.0
70770,,,,,
70771,,,,,
70772,,,,,
70773,,,,,
70774,,,,,
70775,,,,,
70776,,,,,
70777,,,,,
70778,,,,,
70779,,,,,
70780,,,,,
70781,,,,,
70782,,,,,
70783,,,,,
70784,25.43,,135.0,,163.0
70785,,,,,
70786,,,,,
70787,30.4,10.6,16.0,,38.0
70788,58.43,,79.0,,143.0
70789,,,,,
70790,,,,,
70791,,,,,
70792,582.6,,,,
70793,,,,,
70794,,,,,
70795,,,,,
70796,,,,,
70797,,,,,
70798,,,,,
70799,,,,,
70800,,,,,
70801,,,,,
70802,,,,,
70803,,,,,
70804,,,,,
70805,121.4,69.7,154.0,18.8,245.0
70806,,,,,
70807,310.92,1003.8,655.0,70.4,1780.0
70808,12.06,166.3,20.0,649.1,1003.0
70809,,,,,
70810,,,,,
70811,,,,,
70812,,,,,
70813,,,,,
70814,,,,,
70815,,,,,
70816,,,,,
70817,,,,,
70818,,,,,
70819,,,,,
70820,,,,,
70821,,,,,
70822,0.85,,7.0,,7.0
70823,,,,,
70824,,,,,
70825,,,,,
70826,,,,,
70827,,,183.0,,184.0
70828,175.8,44.4,187.0,,234.0
70829,,,,,
70830,,,,,
70831,,,,,
70832,16.78,,1.0,,35.0
70833,90.62,43.8,95.0,157.1,322.0
70834,92.26,,558.0,,699.0
70835,568.2,228.8,445.0,,771.0
70836,,,,,
70837,,,,,
70838,,,,,
70839,,,,,
70840,,,,,
70841,,,,,
70842,,,,,
70843,,,,,
70844,,,,,
70845,104.16,,108.0,,118.0
70846,,,,,
70847,,,,,
70848,,,,,
70849,,,,,
70850,,,,,
70851,,,,,
70852,,,,,
70853,31.84,72.6,55.0,,132.0
70854,,,,,
70855,,,,,
70856,,,,,
70857,,,,,
70858,13.88,,6.0,,74.0
70859,,,,,
70860,,,,,
70861,,,,,
70862,,,,,
70863,,,,,
70864,,,,,
70865,,,,,
70866,,,,,
70867,29.49,,25.0,,85.0
70868,874.54,759.9,883.0,23.0,1692.0
70869,,,,,
70870,,,,,
70871,,,,,
70872,,,,,
70873,,,,,
70874,,,,,
70875,,,,,
70876,52.06,,385.0,,385.0
70877,,,,,
70878,,,,,
70879,,,,,
70880,,,,,
70881,,,,,
70882,,,,,
70883,,,,,
70884,,,,,
70885,,,,,
70886,,,,,
70887,,,,,
70888,,,,,
70889,,,,,
70890,,,,,
70891,,,,,
70892,,,,,
70893,,,,,
70894,,,,,
70895,,,,,
70896,,,,,
70897,,,,,
70898,,,,,
70899,36.89,,86.0,161.3,251.0
70900,,,,,
70901,,,,,
70902,,,,,
70903,,,,,
70904,,,,,
70905,,,,,
70906,,,,,
70907,,,,,
70908,,,,,
70909,,,,,
70910,,,,,
70911,,,172.0,,301.0
70912,,,,,
70913,,,,,
70914,,,,,
70915,,,,,
70916,,,,,
70917,,,,,
70918,,,,,
70919,,,,,
70920,,,,,
70921,,,,,
70922,,,,,
70923,,,,,
70924,,,,,
70925,47.33,,21.0,1436.7,1460.0
70926,37.11,33.7,28.0,,83.0
70927,,,,,
70928,,,,,
70929,,,,,
70930,,,,,
70931,,,,,
70932,,,,,
70933,,,,,
70934,,,,,
70935,,,,,
70936,,,,,
70937,,,,,
70938,,,,,
70939,,,,,
70940,18.21,,339.0,13.0,357.0
70941,,,,,
70942,47.63,65.5,60.0,192.0,353.0
70943,,,,,
70944,,,,,
70945,38.32,,21.0,50.9,73.0
70946,,,,,
70947,,57.7,297.0,,386.0
70948,,,,,
70949,,,,,
70950,44.53,66.4,74.0,2.0,163.0
70951,,,,,
70952,,,,,
70953,,,,,
70954,,,,,
70955,,,,,
70956,176.01,4.5,203.0,2053.0,2372.0
70957,,,,,
70958,,,,,
70959,,,,,
70960,,,,,
70961,,,,,
70962,,,,,
70963,,,,,
70964,,,,,
70965,,,,,
70966,,,,,
70967,,,,,
70968,,,,,
70969,,,,,
70970,246181.76,,,,
70971,,,,,
70972,,,,,
70973,33.58,48.0,55.0,,105.0
70974,,,,,
70975,,,,,
70976,,,,,
70977,77.16,2.4,22.0,75.3,221.0
70978,,,,,
70979,,,,,
70980,57.21,,22.0,,47.0
70981,,,,,
70982,,,,,
70983,,,,,
70984,,,,,
70985,,304.2,46690.0,,48119.0
70986,,,,,
70987,,,,,
70988,,,,,
70989,,,,,
70990,,,,,
70991,,,,,
70992,,,,,
70993,2.06,,287.0,,309.0
70994,,,,,
70995,,,5.0,,12.0
70996,,,,,
70997,,,,,
70998,,,,,
70999,,,,,
71000,,,,,
71001,,,,,
71002,,,,,
71003,,,,,
71004,,,,,
71005,25.65,,129.0,,136.0
71006,,,,,
71007,,,,,
71008,,,,,
71009,,,,,
71010,,0.1,182.0,110.2,293.0
71011,,,,,
71012,,,,,
71013,11.84,,1.0,,7.0
71014,,,,,
71015,114.77,0.5,2.0,,706.0
71016,,,,,
71017,,,,,
71018,,,,,
71019,,,,,
71020,,,,,
71021,114.08,3.7,64.0,397.2,689.0
71022,,,,,
71023,,,,,
71024,,,,,
71025,,,,,
71026,,,,,
71027,,,,,
71028,70.19,,9.0,,17.0
71029,,,,,
71030,,,,,
71031,,,,,
71032,,,,,
71033,,,,,
71034,,,,,
71035,,,,,
71036,,,,,
71037,,,,,
71038,65.57,25.3,57.0,0.2,83.0
71039,,,,,
71040,25.45,,37.0,2.2,43.0
71041,,,,,
71042,,,,,
71043,,,,,
71044,,,,,
71045,,,,,
71046,,,,,
71047,,,,,
71048,,,,,
71049,,,,,
71050,,,,,
71051,,,,,
71052,,,,,
71053,,,,,
71054,,,,,
71055,,,,,
71056,,,,,
71057,,,,,
71058,,,,,
71059,,,,,
71060,,,,,
71061,8.75,170.6,31.0,,214.0
71062,,,,,
71063,18.83,42.2,9.0,,89.0
71064,,,,,
71065,,,,,
71066,,,,,
71067,,,,,
71068,,,,,
71069,,,,,
71070,68.55,21.6,63.0,28.8,128.0
71071,,,,,
71072,,,,,
71073,,,,,
71074,,,,,
71075,,,,,
71076,,,,,
71077,,,,,
71078,,,,,
71079,,,,,
71080,,,,,
71081,,,,,
71082,6.14,2.1,471.0,,484.0
71083,,,,,
71084,,,,,
71085,,,,,
71086,,,,,
71087,,,,,
71088,,,,,
71089,,,,,
71090,22.81,,129.0,,154.0
71091,,,,,
71092,,,,,
71093,,,,,
71094,,,,,
71095,,,,,
71096,,,,,
71097,,,,,
71098,,,,,
71099,,,,,
71100,,,,,
71101,,,,,
71102,,,,,
71103,137.4,86.9,48.0,50.2,195.0
71104,,,,,
71105,,,,,
71106,,,,,
71107,,,,,
71108,,,,,
71109,,,,,
71110,,,,,
71111,,,,,
71112,,,,,
71113,340.99,17.8,184.0,2.2,290.0
71114,,,,,
71115,58.92,6.5,120.0,0.5,153.0
71116,,,,,
71117,,,,,
71118,,,,,
71119,,,,,
71120,42.45,,3.0,,27.0
71121,,,,,
71122,,,,,
71123,,,,,
71124,,,,,
71125,,,,,
71126,29.94,,,81.7,176.0
71127,,,,,
71128,4.49,,13.0,,36.0
71129,,,,,
71130,,,,,
71131,,,,,
71132,15.16,,22.0,,88.0
71133,103.39,,68.0,,94.0
71134,,,,,
71135,,,,,
71136,,,,,
71137,,,,,
71138,,,,,
71139,,,,,
71140,,,,,
71141,,,,,
71142,,,,,
71143,,,,,
71144,,,,,
71145,,,,,
71146,,,,,
71147,39.57,,47.0,,48.0
71148,2.93,,60.0,,126.0
71149,,,,,
71150,,,,,
71151,,,,,
71152,,,,,
71153,,,,,
71154,124.53,,398.0,1234.5,1718.0
71155,,,,,
71156,,,,,
71157,,,,,
71158,,,,,
71159,,,,,
71160,,,,,
71161,,,,,
71162,,,,,
71163,,,,,
71164,,,,,
71165,,,,,
71166,,,,,
71167,,,,,
71168,24.71,,125.0,3.1,142.0
71169,25.91,,36.0,,37.0
71170,,,,,
71171,,,,,
71172,1764.17,,4851.0,,4939.0
71173,16801.54,,7734.0,5177.9,15869.0
71174,17.14,,4.0,,44.0
71175,,,,,
71176,,,,,
71177,,,,,
71178,228.83,,1339.0,,1498.0
71179,,,,,
71180,,,,,
71181,,,,,
71182,,,,,
71183,,,,,
71184,,,,,
71185,,,,,
71186,,,,,
71187,,,,,
71188,,,,,
71189,,,,,
71190,,,,,
71191,,,,,
71192,,,,,
71193,,,,,
71194,,,,,
71195,,,,,
71196,,,,,
71197,,,,,
71198,,,,,
71199,,,,,
71200,,,,,
71201,,,,,
71202,,,,,
71203,0.11,0.1,7.0,,163.0
71204,,,,,
71205,,,,,
71206,,,,,
71207,,,,,
71208,,,,,
71209,,,,,
71210,,,,,744.0
71211,,,,,
71212,,,,,
71213,,,,,
71214,,,,,
71215,,,,,
71216,,,,,
71217,,,,,
71218,,,,,
71219,684.81,0.1,758.0,166.8,1025.0
71220,1757292.5,,1091.0,,1102.0
71221,,,,,
71222,,,,,
71223,,,,,
71224,,,,,
71225,,,,,
71226,,,,,
71227,,,,,
71228,57.63,0.2,53.0,1.4,179.0
71229,,,,,
71230,,,,,
71231,,,,,
71232,,,,,
71233,,,,,
71234,,,,,
71235,,,,,
71236,1539.86,10.6,19.0,21.9,62.0
71237,,,,,
71238,859.67,,,,
71239,,,,,
71240,,,,,
71241,429.24,27.0,288.0,,347.0
71242,,,,,
71243,,41.4,178.0,393.3,664.0
71244,,,,,
71245,,,,,
71246,,,,,
71247,,,,,
71248,,,,,
71249,,,,,
71250,,,40.0,,46.0
71251,,,,,
71252,,,,,
71253,,,,,
71254,,,,,
71255,,,,,
71256,26.28,48.3,23.0,3.0,91.0
71257,,,,,
71258,17.44,,544.0,,556.0
71259,,,,,
71260,37.89,,6.0,1.6,82.0
71261,78.5,,6.0,,96.0
71262,,,,,
71263,,,,,
71264,,,,,
71265,,,,,
71266,,,,,
71267,,,,,
71268,20.28,,158.0,,186.0
